Tree	Tree_taxa	RefTree_taxa	Common_taxa	R-F	R-F_toYuleAvg	R-F_toUnifAvg
90521	109	109	109	93.0000	0.8791	0.8785
90522	109	109	109	92.0000	0.8697	0.8691
90523	109	109	109	93.0000	0.8791	0.8785
90524	109	109	109	93.0000	0.8791	0.8785
90525	109	109	109	93.0000	0.8791	0.8785
90526	109	109	109	91.0000	0.8602	0.8596
90527	109	109	109	92.0000	0.8697	0.8691
90528	109	109	109	93.0000	0.8791	0.8785
90529	109	109	109	92.0000	0.8697	0.8691
90530	109	109	109	93.0000	0.8791	0.8785
90531	109	109	109	93.0000	0.8791	0.8785
90532	109	109	109	92.0000	0.8697	0.8691
90533	109	109	109	93.0000	0.8791	0.8785
90534	109	109	109	93.0000	0.8791	0.8785
90535	109	109	109	93.0000	0.8791	0.8785
90536	109	109	109	91.0000	0.8602	0.8596
90537	109	109	109	93.0000	0.8791	0.8785
90538	109	109	109	93.0000	0.8791	0.8785
90539	109	109	109	93.0000	0.8791	0.8785
90540	109	109	109	93.0000	0.8791	0.8785
90541	109	109	109	93.0000	0.8791	0.8785
90542	109	109	109	93.0000	0.8791	0.8785
90543	109	109	109	93.0000	0.8791	0.8785
90544	109	109	109	93.0000	0.8791	0.8785
90545	109	109	109	92.0000	0.8697	0.8691
90546	109	109	109	93.0000	0.8791	0.8785
90547	109	109	109	93.0000	0.8791	0.8785
90548	109	109	109	93.0000	0.8791	0.8785
90549	109	109	109	93.0000	0.8791	0.8785
90550	109	109	109	93.0000	0.8791	0.8785
90551	109	109	109	92.0000	0.8697	0.8691
90552	109	109	109	93.0000	0.8791	0.8785
90553	109	109	109	93.0000	0.8791	0.8785
90554	109	109	109	93.0000	0.8791	0.8785
90555	109	109	109	93.0000	0.8791	0.8785
90556	109	109	109	93.0000	0.8791	0.8785
90557	109	109	109	93.0000	0.8791	0.8785
90558	109	109	109	93.0000	0.8791	0.8785
90559	109	109	109	93.0000	0.8791	0.8785
90560	109	109	109	93.0000	0.8791	0.8785
90561	109	109	109	93.0000	0.8791	0.8785
90562	109	109	109	93.0000	0.8791	0.8785
90563	109	109	109	93.0000	0.8791	0.8785
90564	109	109	109	93.0000	0.8791	0.8785
90565	109	109	109	93.0000	0.8791	0.8785
90566	109	109	109	93.0000	0.8791	0.8785
90567	109	109	109	93.0000	0.8791	0.8785
90568	109	109	109	93.0000	0.8791	0.8785
90569	109	109	109	93.0000	0.8791	0.8785
90570	109	109	109	93.0000	0.8791	0.8785
90571	109	109	109	93.0000	0.8791	0.8785
90572	109	109	109	92.0000	0.8697	0.8691
90573	109	109	109	93.0000	0.8791	0.8785
90574	109	109	109	93.0000	0.8791	0.8785
90575	109	109	109	93.0000	0.8791	0.8785
90576	109	109	109	92.0000	0.8697	0.8691
90577	109	109	109	92.0000	0.8697	0.8691
90578	109	109	109	93.0000	0.8791	0.8785
90579	109	109	109	93.0000	0.8791	0.8785
90580	109	109	109	93.0000	0.8791	0.8785
90581	109	109	109	93.0000	0.8791	0.8785
90582	109	109	109	92.0000	0.8697	0.8691
90583	109	109	109	93.0000	0.8791	0.8785
90584	109	109	109	93.0000	0.8791	0.8785
90585	109	109	109	93.0000	0.8791	0.8785
90586	109	109	109	93.0000	0.8791	0.8785
90587	109	109	109	93.0000	0.8791	0.8785
90588	109	109	109	93.0000	0.8791	0.8785
90589	109	109	109	93.0000	0.8791	0.8785
90590	109	109	109	93.0000	0.8791	0.8785
90591	109	109	109	93.0000	0.8791	0.8785
90592	109	109	109	92.0000	0.8697	0.8691
90593	109	109	109	93.0000	0.8791	0.8785
90594	109	109	109	93.0000	0.8791	0.8785
90595	109	109	109	93.0000	0.8791	0.8785
90596	109	109	109	93.0000	0.8791	0.8785
90597	109	109	109	93.0000	0.8791	0.8785
90598	109	109	109	93.0000	0.8791	0.8785
90599	109	109	109	93.0000	0.8791	0.8785
90600	109	109	109	93.0000	0.8791	0.8785
90601	109	109	109	93.0000	0.8791	0.8785
90602	109	109	109	93.0000	0.8791	0.8785
90603	109	109	109	93.0000	0.8791	0.8785
90604	109	109	109	93.0000	0.8791	0.8785
90605	109	109	109	93.0000	0.8791	0.8785
90606	109	109	109	93.0000	0.8791	0.8785
90607	109	109	109	93.0000	0.8791	0.8785
90608	109	109	109	93.0000	0.8791	0.8785
90609	109	109	109	93.0000	0.8791	0.8785
90610	109	109	109	91.0000	0.8602	0.8596
90611	109	109	109	93.0000	0.8791	0.8785
90612	109	109	109	93.0000	0.8791	0.8785
90613	109	109	109	93.0000	0.8791	0.8785
90614	109	109	109	93.0000	0.8791	0.8785
90615	109	109	109	93.0000	0.8791	0.8785
90616	109	109	109	93.0000	0.8791	0.8785
90617	109	109	109	93.0000	0.8791	0.8785
90618	109	109	109	92.0000	0.8697	0.8691
90619	109	109	109	92.0000	0.8697	0.8691
90620	109	109	109	93.0000	0.8791	0.8785
90621	109	109	109	93.0000	0.8791	0.8785
90622	109	109	109	91.0000	0.8602	0.8596
90623	109	109	109	93.0000	0.8791	0.8785
90624	109	109	109	93.0000	0.8791	0.8785
90625	109	109	109	93.0000	0.8791	0.8785
90626	109	109	109	93.0000	0.8791	0.8785
90627	109	109	109	93.0000	0.8791	0.8785
90628	109	109	109	93.0000	0.8791	0.8785
90629	109	109	109	92.0000	0.8697	0.8691
90630	109	109	109	93.0000	0.8791	0.8785
90631	109	109	109	93.0000	0.8791	0.8785
90632	109	109	109	93.0000	0.8791	0.8785
90633	109	109	109	91.0000	0.8602	0.8596
90634	109	109	109	93.0000	0.8791	0.8785
90635	109	109	109	93.0000	0.8791	0.8785
90636	109	109	109	92.0000	0.8697	0.8691
90637	109	109	109	92.0000	0.8697	0.8691
90638	109	109	109	93.0000	0.8791	0.8785
90639	109	109	109	93.0000	0.8791	0.8785
90640	109	109	109	93.0000	0.8791	0.8785
90641	109	109	109	93.0000	0.8791	0.8785
90642	109	109	109	92.0000	0.8697	0.8691
90643	109	109	109	93.0000	0.8791	0.8785
90644	109	109	109	91.0000	0.8602	0.8596
90645	109	109	109	93.0000	0.8791	0.8785
90646	109	109	109	93.0000	0.8791	0.8785
90647	109	109	109	93.0000	0.8791	0.8785
90648	109	109	109	92.0000	0.8697	0.8691
90649	109	109	109	93.0000	0.8791	0.8785
90650	109	109	109	93.0000	0.8791	0.8785
90651	109	109	109	93.0000	0.8791	0.8785
90652	109	109	109	93.0000	0.8791	0.8785
90653	109	109	109	93.0000	0.8791	0.8785
90654	109	109	109	93.0000	0.8791	0.8785
90655	109	109	109	93.0000	0.8791	0.8785
90656	109	109	109	92.0000	0.8697	0.8691
90657	109	109	109	93.0000	0.8791	0.8785
90658	109	109	109	93.0000	0.8791	0.8785
90659	109	109	109	93.0000	0.8791	0.8785
90660	109	109	109	93.0000	0.8791	0.8785
90661	109	109	109	93.0000	0.8791	0.8785
90662	109	109	109	93.0000	0.8791	0.8785
90663	109	109	109	93.0000	0.8791	0.8785
90664	109	109	109	93.0000	0.8791	0.8785
90665	109	109	109	93.0000	0.8791	0.8785
90666	109	109	109	93.0000	0.8791	0.8785
90667	109	109	109	93.0000	0.8791	0.8785
90668	109	109	109	93.0000	0.8791	0.8785
90669	109	109	109	93.0000	0.8791	0.8785
90670	109	109	109	93.0000	0.8791	0.8785
90671	109	109	109	93.0000	0.8791	0.8785
90672	109	109	109	93.0000	0.8791	0.8785
90673	109	109	109	93.0000	0.8791	0.8785
90674	109	109	109	93.0000	0.8791	0.8785
90675	109	109	109	93.0000	0.8791	0.8785
90676	109	109	109	93.0000	0.8791	0.8785
90677	109	109	109	93.0000	0.8791	0.8785
90678	109	109	109	93.0000	0.8791	0.8785
90679	109	109	109	93.0000	0.8791	0.8785
90680	109	109	109	93.0000	0.8791	0.8785
90681	109	109	109	93.0000	0.8791	0.8785
90682	109	109	109	93.0000	0.8791	0.8785
90683	109	109	109	93.0000	0.8791	0.8785
90684	109	109	109	93.0000	0.8791	0.8785
90685	109	109	109	93.0000	0.8791	0.8785
90686	109	109	109	92.0000	0.8697	0.8691
90687	109	109	109	93.0000	0.8791	0.8785
90688	109	109	109	93.0000	0.8791	0.8785
90689	109	109	109	92.0000	0.8697	0.8691
90690	109	109	109	92.0000	0.8697	0.8691
90691	109	109	109	93.0000	0.8791	0.8785
90692	109	109	109	93.0000	0.8791	0.8785
90693	109	109	109	92.0000	0.8697	0.8691
90694	109	109	109	93.0000	0.8791	0.8785
90695	109	109	109	93.0000	0.8791	0.8785
90696	109	109	109	93.0000	0.8791	0.8785
90697	109	109	109	92.0000	0.8697	0.8691
90698	109	109	109	93.0000	0.8791	0.8785
90699	109	109	109	91.0000	0.8602	0.8596
90700	109	109	109	93.0000	0.8791	0.8785
90701	109	109	109	93.0000	0.8791	0.8785
90702	109	109	109	93.0000	0.8791	0.8785
90703	109	109	109	93.0000	0.8791	0.8785
90704	109	109	109	93.0000	0.8791	0.8785
90705	109	109	109	93.0000	0.8791	0.8785
90706	109	109	109	93.0000	0.8791	0.8785
90707	109	109	109	92.0000	0.8697	0.8691
90708	109	109	109	93.0000	0.8791	0.8785
90709	109	109	109	92.0000	0.8697	0.8691
90710	109	109	109	93.0000	0.8791	0.8785
90711	109	109	109	93.0000	0.8791	0.8785
90712	109	109	109	93.0000	0.8791	0.8785
90713	109	109	109	93.0000	0.8791	0.8785
90714	109	109	109	93.0000	0.8791	0.8785
90715	109	109	109	93.0000	0.8791	0.8785
90716	109	109	109	93.0000	0.8791	0.8785
90717	109	109	109	93.0000	0.8791	0.8785
90718	109	109	109	93.0000	0.8791	0.8785
90719	109	109	109	93.0000	0.8791	0.8785
90720	109	109	109	93.0000	0.8791	0.8785
90721	109	109	109	93.0000	0.8791	0.8785
90722	109	109	109	93.0000	0.8791	0.8785
90723	109	109	109	93.0000	0.8791	0.8785
90724	109	109	109	93.0000	0.8791	0.8785
90725	109	109	109	93.0000	0.8791	0.8785
90726	109	109	109	93.0000	0.8791	0.8785
90727	109	109	109	93.0000	0.8791	0.8785
90728	109	109	109	92.0000	0.8697	0.8691
90729	109	109	109	93.0000	0.8791	0.8785
90730	109	109	109	93.0000	0.8791	0.8785
90731	109	109	109	93.0000	0.8791	0.8785
90732	109	109	109	92.0000	0.8697	0.8691
90733	109	109	109	93.0000	0.8791	0.8785
90734	109	109	109	93.0000	0.8791	0.8785
90735	109	109	109	93.0000	0.8791	0.8785
90736	109	109	109	93.0000	0.8791	0.8785
90737	109	109	109	93.0000	0.8791	0.8785
90738	109	109	109	93.0000	0.8791	0.8785
90739	109	109	109	93.0000	0.8791	0.8785
90740	109	109	109	92.0000	0.8697	0.8691
90741	109	109	109	93.0000	0.8791	0.8785
90742	109	109	109	93.0000	0.8791	0.8785
90743	109	109	109	93.0000	0.8791	0.8785
90744	109	109	109	93.0000	0.8791	0.8785
90745	109	109	109	93.0000	0.8791	0.8785
90746	109	109	109	93.0000	0.8791	0.8785
90747	109	109	109	93.0000	0.8791	0.8785
90748	109	109	109	91.0000	0.8602	0.8596
90749	109	109	109	93.0000	0.8791	0.8785
90750	109	109	109	92.0000	0.8697	0.8691
90751	109	109	109	92.0000	0.8697	0.8691
90752	109	109	109	93.0000	0.8791	0.8785
90753	109	109	109	92.0000	0.8697	0.8691
90754	109	109	109	93.0000	0.8791	0.8785
90755	109	109	109	93.0000	0.8791	0.8785
90756	109	109	109	93.0000	0.8791	0.8785
90757	109	109	109	93.0000	0.8791	0.8785
90758	109	109	109	91.0000	0.8602	0.8596
90759	109	109	109	93.0000	0.8791	0.8785
90760	109	109	109	93.0000	0.8791	0.8785
90761	109	109	109	93.0000	0.8791	0.8785
90762	109	109	109	93.0000	0.8791	0.8785
90763	109	109	109	93.0000	0.8791	0.8785
90764	109	109	109	93.0000	0.8791	0.8785
90765	109	109	109	93.0000	0.8791	0.8785
90766	109	109	109	93.0000	0.8791	0.8785
90767	109	109	109	93.0000	0.8791	0.8785
90768	109	109	109	92.0000	0.8697	0.8691
90769	109	109	109	91.0000	0.8602	0.8596
90770	109	109	109	93.0000	0.8791	0.8785
90771	109	109	109	93.0000	0.8791	0.8785
90772	109	109	109	93.0000	0.8791	0.8785
90773	109	109	109	93.0000	0.8791	0.8785
90774	109	109	109	93.0000	0.8791	0.8785
90775	109	109	109	92.0000	0.8697	0.8691
90776	109	109	109	93.0000	0.8791	0.8785
90777	109	109	109	93.0000	0.8791	0.8785
90778	109	109	109	92.0000	0.8697	0.8691
90779	109	109	109	93.0000	0.8791	0.8785
90780	109	109	109	90.0000	0.8508	0.8502
90781	109	109	109	93.0000	0.8791	0.8785
90782	109	109	109	92.0000	0.8697	0.8691
90783	109	109	109	93.0000	0.8791	0.8785
90784	109	109	109	93.0000	0.8791	0.8785
90785	109	109	109	93.0000	0.8791	0.8785
90786	109	109	109	93.0000	0.8791	0.8785
90787	109	109	109	93.0000	0.8791	0.8785
90788	109	109	109	93.0000	0.8791	0.8785
90789	109	109	109	93.0000	0.8791	0.8785
90790	109	109	109	92.0000	0.8697	0.8691
90791	109	109	109	93.0000	0.8791	0.8785
90792	109	109	109	93.0000	0.8791	0.8785
90793	109	109	109	91.0000	0.8602	0.8596
90794	109	109	109	93.0000	0.8791	0.8785
90795	109	109	109	93.0000	0.8791	0.8785
90796	109	109	109	92.0000	0.8697	0.8691
90797	109	109	109	93.0000	0.8791	0.8785
90798	109	109	109	93.0000	0.8791	0.8785
90799	109	109	109	93.0000	0.8791	0.8785
90800	109	109	109	93.0000	0.8791	0.8785
90801	109	109	109	93.0000	0.8791	0.8785
90802	109	109	109	93.0000	0.8791	0.8785
90803	109	109	109	93.0000	0.8791	0.8785
90804	109	109	109	93.0000	0.8791	0.8785
90805	109	109	109	93.0000	0.8791	0.8785
90806	109	109	109	93.0000	0.8791	0.8785
90807	109	109	109	93.0000	0.8791	0.8785
90808	109	109	109	90.0000	0.8508	0.8502
90809	109	109	109	93.0000	0.8791	0.8785
90810	109	109	109	93.0000	0.8791	0.8785
90811	109	109	109	92.0000	0.8697	0.8691
90812	109	109	109	93.0000	0.8791	0.8785
90813	109	109	109	93.0000	0.8791	0.8785
90814	109	109	109	93.0000	0.8791	0.8785
90815	109	109	109	91.0000	0.8602	0.8596
90816	109	109	109	93.0000	0.8791	0.8785
90817	109	109	109	92.0000	0.8697	0.8691
90818	109	109	109	93.0000	0.8791	0.8785
90819	109	109	109	91.0000	0.8602	0.8596
90820	109	109	109	93.0000	0.8791	0.8785
90821	109	109	109	93.0000	0.8791	0.8785
90822	109	109	109	92.0000	0.8697	0.8691
90823	109	109	109	93.0000	0.8791	0.8785
90824	109	109	109	93.0000	0.8791	0.8785
90825	109	109	109	92.0000	0.8697	0.8691
90826	109	109	109	93.0000	0.8791	0.8785
90827	109	109	109	93.0000	0.8791	0.8785
90828	109	109	109	93.0000	0.8791	0.8785
90829	109	109	109	93.0000	0.8791	0.8785
90830	109	109	109	93.0000	0.8791	0.8785
90831	109	109	109	93.0000	0.8791	0.8785
90832	109	109	109	93.0000	0.8791	0.8785
90833	109	109	109	93.0000	0.8791	0.8785
90834	109	109	109	92.0000	0.8697	0.8691
90835	109	109	109	92.0000	0.8697	0.8691
90836	109	109	109	93.0000	0.8791	0.8785
90837	109	109	109	93.0000	0.8791	0.8785
90838	109	109	109	92.0000	0.8697	0.8691
90839	109	109	109	92.0000	0.8697	0.8691
90840	109	109	109	93.0000	0.8791	0.8785
90841	109	109	109	93.0000	0.8791	0.8785
90842	109	109	109	93.0000	0.8791	0.8785
90843	109	109	109	93.0000	0.8791	0.8785
90844	109	109	109	92.0000	0.8697	0.8691
90845	109	109	109	93.0000	0.8791	0.8785
90846	109	109	109	93.0000	0.8791	0.8785
90847	109	109	109	92.0000	0.8697	0.8691
90848	109	109	109	93.0000	0.8791	0.8785
90849	109	109	109	93.0000	0.8791	0.8785
90850	109	109	109	93.0000	0.8791	0.8785
90851	109	109	109	93.0000	0.8791	0.8785
90852	109	109	109	93.0000	0.8791	0.8785
90853	109	109	109	92.0000	0.8697	0.8691
90854	109	109	109	93.0000	0.8791	0.8785
90855	109	109	109	93.0000	0.8791	0.8785
90856	109	109	109	93.0000	0.8791	0.8785
90857	109	109	109	93.0000	0.8791	0.8785
90858	109	109	109	93.0000	0.8791	0.8785
90859	109	109	109	92.0000	0.8697	0.8691
90860	109	109	109	93.0000	0.8791	0.8785
90861	109	109	109	93.0000	0.8791	0.8785
90862	109	109	109	93.0000	0.8791	0.8785
90863	109	109	109	93.0000	0.8791	0.8785
90864	109	109	109	93.0000	0.8791	0.8785
90865	109	109	109	93.0000	0.8791	0.8785
90866	109	109	109	92.0000	0.8697	0.8691
90867	109	109	109	93.0000	0.8791	0.8785
90868	109	109	109	93.0000	0.8791	0.8785
90869	109	109	109	93.0000	0.8791	0.8785
90870	109	109	109	93.0000	0.8791	0.8785
90871	109	109	109	93.0000	0.8791	0.8785
90872	109	109	109	91.0000	0.8602	0.8596
90873	109	109	109	91.0000	0.8602	0.8596
90874	109	109	109	93.0000	0.8791	0.8785
90875	109	109	109	93.0000	0.8791	0.8785
90876	109	109	109	93.0000	0.8791	0.8785
90877	109	109	109	93.0000	0.8791	0.8785
90878	109	109	109	93.0000	0.8791	0.8785
90879	109	109	109	93.0000	0.8791	0.8785
90880	109	109	109	93.0000	0.8791	0.8785
90881	109	109	109	92.0000	0.8697	0.8691
90882	109	109	109	93.0000	0.8791	0.8785
90883	109	109	109	93.0000	0.8791	0.8785
90884	109	109	109	92.0000	0.8697	0.8691
90885	109	109	109	93.0000	0.8791	0.8785
90886	109	109	109	93.0000	0.8791	0.8785
90887	109	109	109	93.0000	0.8791	0.8785
90888	109	109	109	93.0000	0.8791	0.8785
90889	109	109	109	92.0000	0.8697	0.8691
90890	109	109	109	93.0000	0.8791	0.8785
90891	109	109	109	93.0000	0.8791	0.8785
90892	109	109	109	93.0000	0.8791	0.8785
90893	109	109	109	93.0000	0.8791	0.8785
90894	109	109	109	92.0000	0.8697	0.8691
90895	109	109	109	91.0000	0.8602	0.8596
90896	109	109	109	93.0000	0.8791	0.8785
90897	109	109	109	93.0000	0.8791	0.8785
90898	109	109	109	93.0000	0.8791	0.8785
90899	109	109	109	93.0000	0.8791	0.8785
90900	109	109	109	93.0000	0.8791	0.8785
90901	109	109	109	93.0000	0.8791	0.8785
90902	109	109	109	93.0000	0.8791	0.8785
90903	109	109	109	93.0000	0.8791	0.8785
90904	109	109	109	93.0000	0.8791	0.8785
90905	109	109	109	93.0000	0.8791	0.8785
90906	109	109	109	93.0000	0.8791	0.8785
90907	109	109	109	93.0000	0.8791	0.8785
90908	109	109	109	93.0000	0.8791	0.8785
90909	109	109	109	93.0000	0.8791	0.8785
90910	109	109	109	93.0000	0.8791	0.8785
90911	109	109	109	93.0000	0.8791	0.8785
90912	109	109	109	93.0000	0.8791	0.8785
90913	109	109	109	93.0000	0.8791	0.8785
90914	109	109	109	93.0000	0.8791	0.8785
90915	109	109	109	93.0000	0.8791	0.8785
90916	109	109	109	92.0000	0.8697	0.8691
90917	109	109	109	93.0000	0.8791	0.8785
90918	109	109	109	93.0000	0.8791	0.8785
90919	109	109	109	93.0000	0.8791	0.8785
90920	109	109	109	93.0000	0.8791	0.8785
90921	109	109	109	93.0000	0.8791	0.8785
90922	109	109	109	92.0000	0.8697	0.8691
90923	109	109	109	93.0000	0.8791	0.8785
90924	109	109	109	93.0000	0.8791	0.8785
90925	109	109	109	93.0000	0.8791	0.8785
90926	109	109	109	92.0000	0.8697	0.8691
90927	109	109	109	93.0000	0.8791	0.8785
90928	109	109	109	93.0000	0.8791	0.8785
90929	109	109	109	93.0000	0.8791	0.8785
90930	109	109	109	93.0000	0.8791	0.8785
90931	109	109	109	93.0000	0.8791	0.8785
90932	109	109	109	93.0000	0.8791	0.8785
90933	109	109	109	92.0000	0.8697	0.8691
90934	109	109	109	93.0000	0.8791	0.8785
90935	109	109	109	92.0000	0.8697	0.8691
90936	109	109	109	93.0000	0.8791	0.8785
90937	109	109	109	93.0000	0.8791	0.8785
90938	109	109	109	93.0000	0.8791	0.8785
90939	109	109	109	93.0000	0.8791	0.8785
90940	109	109	109	93.0000	0.8791	0.8785
90941	109	109	109	93.0000	0.8791	0.8785
90942	109	109	109	93.0000	0.8791	0.8785
90943	109	109	109	93.0000	0.8791	0.8785
90944	109	109	109	93.0000	0.8791	0.8785
90945	109	109	109	93.0000	0.8791	0.8785
90946	109	109	109	93.0000	0.8791	0.8785
90947	109	109	109	92.0000	0.8697	0.8691
90948	109	109	109	93.0000	0.8791	0.8785
90949	109	109	109	93.0000	0.8791	0.8785
90950	109	109	109	92.0000	0.8697	0.8691
90951	109	109	109	93.0000	0.8791	0.8785
90952	109	109	109	93.0000	0.8791	0.8785
90953	109	109	109	93.0000	0.8791	0.8785
90954	109	109	109	93.0000	0.8791	0.8785
90955	109	109	109	93.0000	0.8791	0.8785
90956	109	109	109	93.0000	0.8791	0.8785
90957	109	109	109	92.0000	0.8697	0.8691
90958	109	109	109	93.0000	0.8791	0.8785
90959	109	109	109	93.0000	0.8791	0.8785
90960	109	109	109	93.0000	0.8791	0.8785
90961	109	109	109	93.0000	0.8791	0.8785
90962	109	109	109	93.0000	0.8791	0.8785
90963	109	109	109	93.0000	0.8791	0.8785
90964	109	109	109	92.0000	0.8697	0.8691
90965	109	109	109	93.0000	0.8791	0.8785
90966	109	109	109	92.0000	0.8697	0.8691
90967	109	109	109	93.0000	0.8791	0.8785
90968	109	109	109	93.0000	0.8791	0.8785
90969	109	109	109	93.0000	0.8791	0.8785
90970	109	109	109	93.0000	0.8791	0.8785
90971	109	109	109	93.0000	0.8791	0.8785
90972	109	109	109	93.0000	0.8791	0.8785
90973	109	109	109	92.0000	0.8697	0.8691
90974	109	109	109	93.0000	0.8791	0.8785
90975	109	109	109	93.0000	0.8791	0.8785
90976	109	109	109	92.0000	0.8697	0.8691
90977	109	109	109	93.0000	0.8791	0.8785
90978	109	109	109	93.0000	0.8791	0.8785
90979	109	109	109	93.0000	0.8791	0.8785
90980	109	109	109	93.0000	0.8791	0.8785
90981	109	109	109	93.0000	0.8791	0.8785
90982	109	109	109	93.0000	0.8791	0.8785
90983	109	109	109	93.0000	0.8791	0.8785
90984	109	109	109	93.0000	0.8791	0.8785
90985	109	109	109	93.0000	0.8791	0.8785
90986	109	109	109	93.0000	0.8791	0.8785
90987	109	109	109	93.0000	0.8791	0.8785
90988	109	109	109	90.0000	0.8508	0.8502
90989	109	109	109	93.0000	0.8791	0.8785
90990	109	109	109	93.0000	0.8791	0.8785
90991	109	109	109	93.0000	0.8791	0.8785
90992	109	109	109	92.0000	0.8697	0.8691
90993	109	109	109	93.0000	0.8791	0.8785
90994	109	109	109	93.0000	0.8791	0.8785
90995	109	109	109	92.0000	0.8697	0.8691
90996	109	109	109	92.0000	0.8697	0.8691
90997	109	109	109	93.0000	0.8791	0.8785
90998	109	109	109	93.0000	0.8791	0.8785
90999	109	109	109	93.0000	0.8791	0.8785
91000	109	109	109	93.0000	0.8791	0.8785
91001	109	109	109	93.0000	0.8791	0.8785
91002	109	109	109	92.0000	0.8697	0.8691
91003	109	109	109	93.0000	0.8791	0.8785
91004	109	109	109	93.0000	0.8791	0.8785
91005	109	109	109	93.0000	0.8791	0.8785
91006	109	109	109	93.0000	0.8791	0.8785
91007	109	109	109	91.0000	0.8602	0.8596
91008	109	109	109	93.0000	0.8791	0.8785
91009	109	109	109	93.0000	0.8791	0.8785
91010	109	109	109	92.0000	0.8697	0.8691
91011	109	109	109	93.0000	0.8791	0.8785
91012	109	109	109	93.0000	0.8791	0.8785
91013	109	109	109	92.0000	0.8697	0.8691
91014	109	109	109	92.0000	0.8697	0.8691
91015	109	109	109	93.0000	0.8791	0.8785
91016	109	109	109	92.0000	0.8697	0.8691
91017	109	109	109	92.0000	0.8697	0.8691
91018	109	109	109	93.0000	0.8791	0.8785
91019	109	109	109	93.0000	0.8791	0.8785
91020	109	109	109	92.0000	0.8697	0.8691
91021	109	109	109	93.0000	0.8791	0.8785
91022	109	109	109	92.0000	0.8697	0.8691
91023	109	109	109	93.0000	0.8791	0.8785
91024	109	109	109	93.0000	0.8791	0.8785
91025	109	109	109	93.0000	0.8791	0.8785
91026	109	109	109	93.0000	0.8791	0.8785
91027	109	109	109	93.0000	0.8791	0.8785
91028	109	109	109	91.0000	0.8602	0.8596
91029	109	109	109	93.0000	0.8791	0.8785
91030	109	109	109	92.0000	0.8697	0.8691
91031	109	109	109	93.0000	0.8791	0.8785
91032	109	109	109	93.0000	0.8791	0.8785
91033	109	109	109	92.0000	0.8697	0.8691
91034	109	109	109	93.0000	0.8791	0.8785
91035	109	109	109	93.0000	0.8791	0.8785
91036	109	109	109	93.0000	0.8791	0.8785
91037	109	109	109	93.0000	0.8791	0.8785
91038	109	109	109	92.0000	0.8697	0.8691
91039	109	109	109	93.0000	0.8791	0.8785
91040	109	109	109	92.0000	0.8697	0.8691
91041	109	109	109	93.0000	0.8791	0.8785
91042	109	109	109	93.0000	0.8791	0.8785
91043	109	109	109	93.0000	0.8791	0.8785
91044	109	109	109	93.0000	0.8791	0.8785
91045	109	109	109	93.0000	0.8791	0.8785
91046	109	109	109	91.0000	0.8602	0.8596
91047	109	109	109	93.0000	0.8791	0.8785
91048	109	109	109	93.0000	0.8791	0.8785
91049	109	109	109	93.0000	0.8791	0.8785
91050	109	109	109	93.0000	0.8791	0.8785
91051	109	109	109	91.0000	0.8602	0.8596
91052	109	109	109	93.0000	0.8791	0.8785
91053	109	109	109	93.0000	0.8791	0.8785
91054	109	109	109	92.0000	0.8697	0.8691
91055	109	109	109	93.0000	0.8791	0.8785
91056	109	109	109	92.0000	0.8697	0.8691
91057	109	109	109	93.0000	0.8791	0.8785
91058	109	109	109	93.0000	0.8791	0.8785
91059	109	109	109	93.0000	0.8791	0.8785
91060	109	109	109	93.0000	0.8791	0.8785
91061	109	109	109	93.0000	0.8791	0.8785
91062	109	109	109	93.0000	0.8791	0.8785
91063	109	109	109	93.0000	0.8791	0.8785
91064	109	109	109	92.0000	0.8697	0.8691
91065	109	109	109	93.0000	0.8791	0.8785
91066	109	109	109	93.0000	0.8791	0.8785
91067	109	109	109	93.0000	0.8791	0.8785
91068	109	109	109	93.0000	0.8791	0.8785
91069	109	109	109	93.0000	0.8791	0.8785
91070	109	109	109	93.0000	0.8791	0.8785
91071	109	109	109	93.0000	0.8791	0.8785
91072	109	109	109	93.0000	0.8791	0.8785
91073	109	109	109	93.0000	0.8791	0.8785
91074	109	109	109	93.0000	0.8791	0.8785
91075	109	109	109	93.0000	0.8791	0.8785
91076	109	109	109	91.0000	0.8602	0.8596
91077	109	109	109	93.0000	0.8791	0.8785
91078	109	109	109	93.0000	0.8791	0.8785
91079	109	109	109	93.0000	0.8791	0.8785
91080	109	109	109	93.0000	0.8791	0.8785
91081	109	109	109	93.0000	0.8791	0.8785
91082	109	109	109	92.0000	0.8697	0.8691
91083	109	109	109	93.0000	0.8791	0.8785
91084	109	109	109	93.0000	0.8791	0.8785
91085	109	109	109	92.0000	0.8697	0.8691
91086	109	109	109	92.0000	0.8697	0.8691
91087	109	109	109	93.0000	0.8791	0.8785
91088	109	109	109	93.0000	0.8791	0.8785
91089	109	109	109	93.0000	0.8791	0.8785
91090	109	109	109	93.0000	0.8791	0.8785
91091	109	109	109	92.0000	0.8697	0.8691
91092	109	109	109	92.0000	0.8697	0.8691
91093	109	109	109	93.0000	0.8791	0.8785
91094	109	109	109	92.0000	0.8697	0.8691
91095	109	109	109	92.0000	0.8697	0.8691
91096	109	109	109	91.0000	0.8602	0.8596
91097	109	109	109	93.0000	0.8791	0.8785
91098	109	109	109	92.0000	0.8697	0.8691
91099	109	109	109	93.0000	0.8791	0.8785
91100	109	109	109	93.0000	0.8791	0.8785
91101	109	109	109	93.0000	0.8791	0.8785
